Name,Position Group,Position,Body Weight,Date,Day,Day Name,Week,Squat,Box Squat,Bench,Chin Ups,Opposition,Venue,Opposition Seed,Match Minutes,Result,Total Distance,Total Duration,Distance Zone 2-8 (m),HMLD,High Speed Running,VHSR,Max Speed,Accel Load,Accel Efforts,Accel Distance,Decel Efforts,Decel Distance,Relative Cumulative Mechanical Load (N),Scaled CML (N),Average Force per Effort (N),N/m,Nordic Right Hamstring (N),Nordic Left Hamstring (N),Nordic LvR % Imb,R Hip ABD (N),L Hip ABD (N),ABD LvR % Imb,R Hip ADD (N),L Hip ADD (N),ADD LvR % Imb,R Ankle PF (N),L Ankle PF (N),PF LvR % Imb,R Knee Ext (N),L Knee Ext (N),Knee LvR % Imb,R Neck Flex (N),L Neck Flex (N),Neck LvR % Imb
Felila Kia,Forward,Prop,104,23/07/2025,D3,Wednesday,R4,,,,,,,,,,18:01:26,1:58:58,1187.28,187.46,86.35,0,6.54365,1401.886,20,104.72,12,20,8262,826.2,25818.75%,206.98%,,,,,,,340.5,341.50,0.10%,,,,,,,,,
Felila Kia,Forward,Prop,,25/07/2025,D5,Friday,R4,,,,,,,,,,5:09:36,0:48:47,1350.39,222.94,185.95,0,5.72635,831.2696,21,109.97,12,16.58,8925,892.5,27045.46%,346.04%,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,105,29/07/2025,D2,Tuesday,R5,,,,,,,,,,21:15:50,1:10:00,1150.26,76.61,15.31,0,5.21285,1071.701,8,55.22,5,14.54,3519,351.9,27069.23%,117.46%,,,,,,,379.5,350.50,4.00%,,,,,,,,,
Felila Kia,Forward,Prop,,31/07/2025,D4,Thursday,R5,,,,,,,,,,4:23:31,2:07:29,1546.93,249.64,175.3,0,6.71402,1507.739,21,101.09,11,10.21,8262,826.2,258.1875,1.805434791,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,5/08/2025,D2,Tuesday,R6,,,,,,,,,,16:14:53,1:05:01,1414.25,265.09,162.03,0,6.19027,1031.881,35,148.57,20,23.82,15351,1535.1,279.1091,4.858407996,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,103,6/08/2025,D4,Wednesday,R6,,138,,,,,,,,0:48:58,2:18:01,2286.59,497.15,186.17,0,6.71528,1803.195,56,235.68,31,44.33,23664,2366.4,27200.00%,4.370055664,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,11/08/2025,D2,Monday,R7,,,,,,,,,,3:41:46,1:17:27,1207.38,134.03,2.48,0,5.02811,1369.107,29,153.08,18,30.08,12699,1269.9,270.1915,3.803059098,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,102,18/08/2025,D1,Monday,R8,,,,,,,,,,7:07:41,0:52:45,1021.11,130.66,2.18,0,5.20685,834.62,22,120.26,9,6.42,7905,790.5,255,3.064788584,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,19/08/2025,D2,Tuesday,R8,,,,,,,,,,11:29:46,1:38:57,2200.01,200,40.92,0,5.65979,1831.305,32,216.78,17,38.91,13005,1300.5,265.4082,2.667977439,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,21/08/2025,D4,Thursday,R8,,,,,,,,,,10:36:29,1:55:47,1499.79,332.79,233.56,0,6.94728,1341.009,30,146.08,16,13.51,12444,1244.4,270.5217,2.887612828,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,23/08/2025,NON,Saturday,R8,,,,,,,,,,3:37:26,1:39:29,919.95,168.3,12.7,0,5.93307,1014.48,29,100.94,13,12.14,10710,1071,255,3.653854749,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,27/08/2025,D4,Wednesday,R9,,,,,,,,,,9:53:17,2:14:00,1491.45,379.87,148.53,17.73,7.18122,1768.357,48,202.12,32,31.47,22389,2238.9,279.8625,4.614945092,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,29/08/2025,NON,Friday,R9,,,,,,,,,,22:00:29,2:42:09,1026.54,230.81,29.97,0,5.6865,1130.895,42,164.14,28,20.78,18258,1825.8,260.8286,6.114704461,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,4/09/2025,D4,Thursday,R10,,,,,,,,,,11:36:58,1:45:00,1369.56,281.08,125.58,0,6.92043,1049.514,25,108.26,13,17.04,9996,999.6,263.0526,2.907940808,,,,356.75,361.25,0.60%,260.5,243.75,3.30%,,,,,,,,,
Felila Kia,Forward,Prop,,6/09/2025,NON,Saturday,R10,,,,,,,,,,1:22:05,1:28:41,2074.27,269.73,100.27,0,5.37192,1069.397,30,125.08,15,14.47,12393,1239.3,275.4,3.159821492,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,102,11/09/2025,D4,Thursday,R11,,116,,,,,,,,2:39:50,1:56:11,1518.22,352.79,170.02,0,6.98773,1482.748,43,173.12,23,24.07,18054,1805.4,273.5455,3.843639207,,,,,,,,,,,,,,,,,,
Felila Kia,Forward,Prop,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,10,Loss,9:25:55,0:45:30,1257.71,111.83,106.25,0,5.68888,526.284,13,50.15,7,9.83,5967,596.7,298.35,2.923004047,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,6/07/2025,MATCH,Sunday,R1,,,,,Roosters,Away,2,39,Loss,12:34:34,1:30:06,1867.58,268.83,44.99,0,6.14127,1292.901,28,102.31,27,33.65,14305.5,1430.55,260.1,3.74046548,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,41,Loss,9:17:17,1:31:50,1755.53,304.33,76.4,0,6.69058,1362.568,37,127.82,41,51.88,21483,2148.3,275.4231,5.347505729,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,41,Won,13:04:48,1:21:57,1746.17,248.13,48.26,0,5.74217,1144.161,28,105.49,30,39.87,17820,1782,307.2414,4.746247548,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,7/05/2025,,Wednesday,,,,,,,,,,,18:24:29,1:27:35,1757.1,446.34,84.45,23.55,7.34101,1602.474,72,313.85,45,54.39,31383,3138.3,268.2308,8.024768543,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,16:14:53,1:04:12,1016.51,265.31,38.31,0,5.99741,1224.895,49,242.01,12,16.11,15889.5,1588.95,260.4836,5.770284605,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,15/05/2025,D2,Thursday,PS1,,,,,,,,,,7:03:22,1:46:30,1415.5,384.37,152.63,0,6.81867,1644.148,47,219.75,21,32.23,17721,1772.1,260.6029,4.52725319,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,1:07:41,1:36:26,1899.1,249.99,4.45,0,5.05419,1959.152,47,233.05,28,36.42,18859.5,1885.95,251.46,3.940517091,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,19/05/2025,D1,Monday,PS2,,191,,,,,,,,19:40:48,1:28:56,2363.3,540.55,138.81,0,6.10435,1879.198,63,290.55,36,39.89,25591.5,2559.15,258.5,5.072827177,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,20/05/2025,D2,Tuesday,PS2,,,,,,,,,,15:59:02,1:29:06,1854.96,281.11,57.05,0,6.30369,1763.298,36,195.21,24,23.96,14850,1485,247.5,3.59506191,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,22/05/2025,D3,Thursday,PS2,,,,,,,,,,11:29:46,1:43:10,2125.21,451.58,135.75,21.52,7.3871,1673.135,58,213.1,46,51.28,27918,2791.8,268.4423,6.224084429,,,,548,572.25,2.20%,466.5,445.00,2.40%,1023,958.75,3.20%,760,391,32.10%,117,129,4.90%
Harata Butler,Forward,Prop,,24/05/2025,D4,Saturday,PS2,,,,,,,,,,13:30:43,1:31:39,1944.57,290.24,0,0,4.7796,2006.066,56,289.56,47,52.82,26284.5,2628.45,255.1893,5.915185629,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,26/05/2025,D1,Monday,PS3,,,,,,,,,,1:49:26,1:27:26,3464.69,464.03,125.25,0,6.18462,1560.853,61,251.62,28,23.25,22324.5,2232.45,250.8371,3.730651148,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,21:24:29,1:31:56,938.93,147.76,3.36,0,5.08438,1635.305,21,111.57,13,15.97,8811,881.1,259.1471,2.512481137,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,21:37:26,1:24:35,1970.81,325.72,44.49,0,6.3354,1985.085,50,274.41,48,55.09,25443,2544.3,259.6225,5.713803204,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,2/06/2025,D1,Monday,PS4,,180,,,,,,,,18:53:17,1:53:56,3289.81,572.09,189.8,0,6.55584,2138.687,57,231.37,43,52.25,25740,2574,257.4,4.204654621,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,98.8,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,13:16:19,2:07:36,1041.5,144.83,48.21,0,5.8603,1640.85,19,123.98,18,27.73,9751.5,975.15,263.5541,2.683736827,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,20:09:36,1:40:02,3004.14,222.14,29.55,0,5.44181,1654.412,38,191.14,36,27.94,19008,1900.8,256.8649,3.439216623,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,2:11:02,1:39:05,1591.7,253.14,84.43,0,5.83953,1254.319,38,164.03,26,27.9,18216,1821.6,284.625,4.89008188,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,99.5,16/06/2025,D1,Monday,PS6,170,,,,,,,,,0:30:14,1:48:06,1653.7,337.79,85.53,0,6.34505,1782.396,52,225.47,31,42.4,21334.5,2133.45,257.0422,4.727321233,,,,,,,475.5,470.00,0.60%,,,,,,,,,
Harata Butler,Forward,Prop,,17/06/2025,D2,Tuesday,PS6,,,,,,,,,,1:59:31,1:31:54,1868.34,419.87,105.57,12.65,7.1103,1712.202,52,189.56,45,36.89,26185.5,2618.55,269.9536,5.592703077,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,19/06/2025,D3,Thursday,PS6,,,,,,,,,,19:52:19,1:47:32,2309.67,620.52,359.2,29.32,7.37355,1767.779,60,295.32,35,40.62,25740,2574,270.9474,4.894626712,439,432,0.80%,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,7:22:05,1:55:00,1873.27,364,66.86,0,6.27506,1613.612,52,228,34,47.88,22621.5,2262.15,263.0407,4.872900478,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,0:31:41,1:51:54,2411.62,527.76,209.56,0,6.38888,1885.683,81,345.73,43,56.45,31680,3168,255.4839,5.921470977,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,26/06/2025,D2,Thursday,PS7,,169,,101,,,,,,6:05:46,6:39:55,1742.93,473.87,118.6,0,6.86847,1491.444,51,219.02,40,39.69,24007.5,2400.75,131.9093,5.763754143,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,99.6,30/06/2025,D1,Monday,R1,,169,,,,,,,,21:08:38,2:13:38,1044.67,273.48,148.17,9.1,7.18865,1453.242,34,174.74,27,27.2,15790.5,1579.05,258.8607,4.134849973,,,,,,,379.25,364.25,2.00%,,,,,,,,,
Harata Butler,Forward,Prop,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,17:21:07,1:44:00,1938.48,377.32,133.14,0,6.41637,1852.571,54,209.32,40,44.62,24750,2475,263.2979,5.143687615,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,3/07/2025,D4,Thursday,R1,,,,,,,,,,17:25:26,1:32:00,2098.19,424.69,286.96,0,6.84585,1655.778,40,165.91,32,30.98,18810,1881,261.25,3.693503244,297,360,9.60%,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,5/07/2025,D5,Saturday,R1,,,,,,,,,,8:35:31,1:14:04,927.01,155.59,55.14,0,5.733,943.7598,21,80.94,12,10.58,8167.5,816.75,247.5,2.856410425,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,8/07/2025,D2,Tuesday,R2,,191,,,,,,,,3:00:00,0:35:00,224.2,55.92,0,0,4.88094,432.7257,10,33.36,3,2.42,3217.5,321.75,247.5,2.429906542,,,,,,,508.25,502.75,0.50%,,,,,,,,,
Harata Butler,Forward,Prop,,10/07/2025,D4,Thursday,R2,,,,,,,,,,7:40:48,2:05:42,2554.94,516.13,278.58,14.98,7.25291,1939.811,46,220.84,36,37.35,22027.5,2202.75,268.6281,3.594378231,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,12/07/2025,D5,Saturday,R2,,,,,,,,,,10:09:07,1:25:00,892.26,250.9,74.59,0,6.39989,1050.301,37,143.16,23,18.59,15642,1564.2,26070.00%,5.178744831,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,15/07/2025,D2,Tuesday,R3,,180,,,,,,,,5:24:00,1:02:00,1103.09,242.09,58.15,0,5.7976,988.0083,29,121.11,29,22.89,15147,1514.7,261.1552,5.306869641,,,,408,421.5,1.60%,457.75,461.50,0.40%,,,,,,,,,
Harata Butler,Forward,Prop,,17/07/2025,D4,Thursday,R3,,,,,,,,,,21:21:36,2:00:00,1709.95,380.99,180.52,25.08,7.66414,1700.345,35,168.6,31,39.51,17275.5,1727.55,261.75,3.417581787,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,19/07/2025,D5,Saturday,R3,,,,,,,,,,10:50:53,1:05:00,853.07,189.08,54.6,0,6.08613,871.2082,21,97.87,23,18.11,11929.5,1192.95,271.125,4.86035172,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,23/07/2025,D3,Wednesday,R4,,,,,,,,,,18:14:24,1:58:58,1720.07,429.98,263.55,0,6.96045,1710.431,42,194.38,24,29.13,18810,1881,285,3.6119176,,,,,,,490.5,462.75,2.90%,,,,,,,,,
Harata Butler,Forward,Prop,,25/07/2025,D5,Friday,R4,,,,,,,,,,22:40:48,1:15:00,901.93,203.13,35.71,0,5.4321,958.512,36,134.24,18,18.48,13761,1376.1,254.8333,5.23441913,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,13/07/2025,MATCH,Sunday,R2,,,,,Eels,Home,7,40,Won,8:32:38,1:16:49,2000.39,318.26,125.13,13.98,7.12125,1266.542,32,141.53,30,40.52,17572.5,1757.25,283.4274,4.429272291,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,29/07/2025,D2,Tuesday,R5,,,,,,,,,,7:13:26,1:10:00,1240.72,125.21,41.86,0,5.94318,807.031,13,67.61,2,2.7,3712.5,371.25,247.5,1.347891897,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,31/07/2025,D4,Thursday,R5,,,,,,,,,,2:24:00,2:07:29,1338.55,363.32,284.75,0,6.7738,1443.393,31,126.48,15,19.26,12424.5,1242.45,270.0978,2.845023013,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,6/08/2025,D4,Wednesday,R6,,,,,,,,,,2:36:58,2:18:01,1591.7,414.6,358.74,0,6.50608,1312.668,34,151.4,25,24.94,15394.5,1539.45,260.9237,3.782331137,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,13/08/2025,D4,Wednesday,R7,,,,,,,,,,20:42:43,2:04:03,1805.41,484.26,291.09,14.89,7.11981,1702.71,45,194.59,29,34.82,20196,2019.6,272.9189,3.974133108,,,,,,,536,502.50,3.20%,,,,,,,,,
Harata Butler,Forward,Prop,,15/08/2025,CR,Friday,R7,,,,,,,,,,5:48:29,3:48:52,2107.08,457.7,148.46,0,5.83589,2045.17,62,277.86,38,32.46,26928,2692.8,269.28,4.285685638,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,19/08/2025,D2,Tuesday,R8,,,,,,,,,,12:46:05,1:38:57,1887.87,265.14,73.31,0,6.36408,1690.49,34,219.84,22,37.23,14454,1445.4,258.1071,2.974360494,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,21/08/2025,D4,Thursday,R8,,,,,,,,,,10:30:43,1:55:47,1725.88,564.82,266.1,0,6.75298,1670.49,70,274.77,43,46.75,30294,3029.4,268.0885,6.149270528,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,23/08/2025,NON,Saturday,R8,,,,,,,,,,1:30:43,1:39:29,1048.89,277.16,49.84,0,5.47476,1176.97,40,173.74,24,21.84,16830,1683,262.9688,4.948452881,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,27/08/2025,D4,Wednesday,R9,,,,,,,,,,11:52:48,2:14:00,1603.2,403.59,159.17,0,6.1169,1849.793,50,202.84,35,31.57,22126.5,2212.65,260.3118,4.383659617,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,29/08/2025,NON,Friday,R9,,,,,,,,,,18:37:26,2:42:09,977.47,233.24,48.23,0,5.7594,1055.507,31,148.22,27,24.06,16038,1603.8,276.5172,5.360695453,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,4/09/2025,D4,Thursday,R10,,,,,,,,,,3:50:24,1:45:00,1683.68,473.22,248.15,0,6.23467,1616.117,54,213.72,35,36.81,23611.5,2361.15,265.2978,5.250313531,,,,404.75,451.75,5.50%,539.75,528.50,1.10%,,,,,,,,,
Harata Butler,Forward,Prop,,6/09/2025,NON,Saturday,R10,,,,,,,,,,20:58:34,1:28:41,1318.75,407.16,127.19,0,6.51384,1610.275,66,253.62,52,48.06,34353,3435.3,291.1271,8.616525127,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,11/09/2025,D4,Thursday,R11,,,,,,,,,,1:20:38,1:56:11,1630.74,478.33,257.34,16.97,7.23314,1713.996,45,235.12,40,41.72,22819.5,2281.95,268.4647,4.526730114,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,20/07/2025,MATCH,Sunday,R3,,,,,Knights,Away,3,33,Loss,0:08:38,1:23:38,1803.96,247.75,63.75,0,5.88711,1087.959,29,111.22,34,43.96,16632,1663.2,264,5.064546167,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,26/07/2025,MATCH,Saturday,R4,,,,,Titans,Home,6,30,Loss,9:51:50,1:19:41,1229.95,216.78,35.67,0,6.07836,1018.705,30,102.8,33,41.55,16285.5,1628.55,258.5,5.646040041,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,3/08/2025,MATCH,Sunday,R5,,,,,Cowboys,Away,4,39,Won,15:10:05,1:17:28,1847.4,272.84,24.02,0,5.68795,1302.868,29,117.67,31,39.04,15444,1544.4,257.4,4.128714078,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,9/08/2025,MATCH,Saturday,R6,,,,,Bulldogs,Away,9,30,Won,10:52:19,1:24:40,1795.37,320.61,87.78,0,6.05133,1296.088,33,116.82,38,48.05,19404,1940.4,273.2958,4.908114501,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,16/08/2025,MATCH,Saturday,R7,,,,,Raiders,Home,11,38,Loss,13:43:41,1:31:25,1629.86,304.89,80.19,0,6.31809,1328.617,37,133.93,36,50.51,19651.5,1965.15,269.1986,5.061464411,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,42,Loss,16:29:17,1:24:24,1955.85,350.49,71.99,0,6.50785,1334.672,32,132.88,35,52.22,18760.5,1876.05,280.0075,4.736678258,,,,,,,,,,,,,,,,,,
Harata Butler,Forward,Prop,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,33,Loss,13:07:41,1:19:33,1575.94,225.34,33.64,0,5.6631,1027.534,28,114.54,32,36.99,16384.5,1638.45,273.075,5.222073167,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,34,Loss,19:29:17,1:31:50,1964.3,329.54,78.2,0,6.86331,1330.731,31,138.35,44,53.47,21186,2118.6,282.48,5.391097589,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,33,Won,16:33:36,1:21:57,1434.98,210.23,40.62,0,5.50844,1082.663,25,106.32,25,32.97,16264,1626.4,325.28,4.822263534,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,7/05/2025,,Wednesday,,,,,,,,,,,0:11:31,1:27:35,1940.31,395.78,100.9,20.1,7.40776,1573.411,66,260.18,36,60.81,28890,2889,283.2353,7.05320888,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,7:58:05,1:04:12,1243.15,293.5,34.87,0,5.90865,1394.509,56,243.6,18,25.5,20330,2033,274.7297,7.002299427,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,15/05/2025,D2,Thursday,PS1,,,,,,,,,,4:27:50,1:46:30,1840.26,459.83,112.3,0,6.8069,1932.604,62,255.94,24,36.4,23647,2364.7,27496.51%,505.37%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,10:10:34,1:36:26,1805.02,243.08,2.9,0,5.07483,2053.339,41,224.41,34,58.11,20597.5,2059.75,27463.33%,451.06%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,19/05/2025,D1,Monday,PS2,,,,,,,,,,3:44:38,1:28:56,2684.73,537.84,132.92,0,6.16323,2071.59,66,327.02,48,44.47,33063,3306.3,29002.63%,623.58%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,20/05/2025,D2,Tuesday,PS2,,,,,,,,,,9:27:22,1:29:06,1841.19,367.47,46.47,0,6.46649,1914.142,66,257.77,35,36.31,27338.5,2733.85,27067.82%,650.70%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,22/05/2025,D3,Thursday,PS2,,,,,,,,,,19:48:00,1:43:10,1338.62,405.9,143.95,3.41,7.0323,1306.463,58,235.13,27,26.52,24021.5,2402.15,282.6059,7.396180521,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,21:18:43,1:31:56,1687.52,78.71,116.95,0,6.15455,704.1662,0,2.28,1,0.11,267.5,26.75,26750.00%,0.071717971,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,29/05/2025,D3,Thursday,PS3,,,,,,,,,,20:12:29,1:54:21,2223.23,300,40.465,0,6.25526,1285.123,37,152.69,9,15.66,12626,1262.6,13723.91%,270.84%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,11:45:36,1:32:11,1327.79,111.7,28.72,0,5.9515,1209.689,16,79.4,15,13.56,8506.5,850.65,27440.32%,2.20062657,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,2/06/2025,D1,Monday,PS4,,95,,,,,,,,21:05:46,1:53:56,2574.06,353.4,92.27,0,5.65089,1575.458,41,161.78,20,26.06,16531.5,1653.15,271.0082,3.036713344,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,9:04:19,2:07:36,1250.22,145.53,30.73,0,6.00142,1953.928,18,128.65,24,38.25,12144.5,1214.45,28915.48%,2.968315321,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,5/06/2025,D3,Thursday,PS4,,,,,,,,,,20:05:17,2:33:32,2756.91,604.8,282.7,6.28,7.11594,2006.61,48,220.69,32,37.69,22791,2279.1,284.8875,3.843444601,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,6:31:41,1:40:02,3312.54,234.3,53.31,0,6.31516,1880.314,30,179.38,37,36.37,19902,1990.2,29704.48%,3.27428585,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,9/06/2025,D1,Monday,PS5,,148,,,,,,,,20:24:00,1:34:25,3039.56,365.25,122.74,6.97,7.10513,1750.404,35,108.64,34,29.73,19848.5,1984.85,28765.94%,352.50%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,10/06/2025,D2,Tuesday,PS5,,,,,,,,,,7:53:46,1:27:07,2217.56,313.79,60.26,0,5.87016,1309.945,53,229.15,14,9.15,18457.5,1845.75,27548.51%,425.55%,,,,,,,,,,,,,625,455,15.70%,,,
Ivana Lauitiiti,Forward,Prop,,12/06/2025,D3,Thursday,PS5,,,,,,,,,,9:08:38,3:19:50,3237.67,856.16,286.94,0,6.45949,3311.313,104,481.66,60,64.41,47508,4750.8,289.6829,5.375192583,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,19:24:58,1:39:05,1582.41,189.05,95.26,0,6.37282,1127.143,19,83.11,15,19.12,9683.5,968.35,284.8088,2.849086253,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,107.7,16/06/2025,D1,Monday,PS6,,165,,,,,,,,11:54:14,1:48:06,1669.78,267.82,49.48,3.37,7.05032,1752.108,43,208.9,32,49.6,20811.5,2081.15,277.4867,4.980619821,,,,,,,,,,,,,929,527,27.60%,,,
Ivana Lauitiiti,Forward,Prop,,17/06/2025,D2,Tuesday,PS6,,,,,,,,,,7:16:19,1:31:54,1898.72,381.51,126.02,0,6.92781,1553.172,45,181.73,39,38.46,24770.5,2477.05,29488.69%,5.852723683,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,19/06/2025,D3,Thursday,PS6,,,,,,,,,,16:29:17,1:47:32,2593.9,719.17,402.55,36.56,7.31719,2008.101,67,326.36,51,52.58,33598,3359.8,28472.88%,593.11%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,17:45:36,1:55:00,1752.55,371.04,104.16,0,6.5188,1414.799,56,231.24,39,35.78,26964,2696.4,28383.16%,703.33%,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,108,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,15:11:31,1:51:54,2876.01,582.42,193.17,13.48,7.21904,2196.539,89,413.93,56,74.63,40927.5,4092.75,282.2586,7.170660763,,,,,,,,,,,,,,,,,,
Ivana Lauitiiti,Forward,Prop,,26/06/2025,D2,Thursday,PS7,,175,,,,,,,,11:54:14,1:22:20,1836.76,533.5,283.34,60.29,7.45427,1623.505,62,280.17,45,51.75,31351,3135.1,293,7.360260463,,,,,,,,,,,,,,,,,,
